3.19099999999999992e-08 1.00000000000000010e-11 6.94224480826603183e-05 3.92709916255540986e-05
3.19300000000000020e-08 2.00000000000000020e-11 6.87705466067611089e-05 3.87681986087348512e-05
3.19700000000000011e-08 4.00000000000000040e-11 6.77693416423677514e-05 3.78617560155217943e-05
3.20000000000000058e-11 1.60000000000000029e-11 3.59123959128443623e-02 3.59123959128443623e-02
3.20364452958125945e-08 6.64452958125926931e-11 7.37087779347881408e-05 3.58214621324971273e-05
3.20682226479062921e-08 3.17773520937008893e-11 1.47207209871134633e-04 3.55254162842018350e-05
3.20999999999999963e-08 3.17773520937041980e-11 2.34480168108118752e-04 3.43884471041874508e-05
3.21063554704187398e-08 6.35547041874017786e-12 3.20338345927119667e-04 3.45773877227407452e-05
3.21190664112562201e-08 1.27109408374803557e-11 3.61395101982560504e-04 3.42820639564884967e-05
3.21444882929311808e-08 2.54218816749607114e-11 4.43788923301976352e-04 3.37288106058750663e-05
3.21870448442161952e-08 4.25565512850139583e-11 5.87554088403795033e-04 3.25328759542248174e-05
3.22489919690026479e-08 6.19471247864556908e-11 8.02803247507864401e-04 3.11422442398769339e-05
3.22800000000000126e-09 1.00000000000000004e-10 3.49012021587279883e-02 3.49012021587279814e-02
3.23489919690026488e-08 1.00000000000000004e-10 1.11488402764955258e-03 2.86333490951451135e-05
3.24489919690026497e-08 1.00000000000000004e-10 1.50978716957140538e-03 2.67490337581249855e-05
3.25489919690026505e-08 1.00000000000000004e-10 1.89079150281475095e-03 2.48238784783199943e-05
3.26489919690026514e-08 1.00000000000000004e-10 2.26100844418217553e-03 2.31087066033663365e-05
3.27489919690026523e-08 1.00000000000000004e-10 2.61883201677176472e-03 2.13538280931560486e-05
3.28000000000000056e-10 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279814e-02
3.28489919690026532e-08 1.00000000000000004e-10 2.96658165965122409e-03 1.98200058413875238e-05
3.29489919690026541e-08 1.00000000000000004e-10 3.30362340441796168e-03 1.89573437213037471e-05
3.30489919690026550e-08 1.00000000000000004e-10 3.63165380723422986e-03 1.26526126541995484e-03
3.31489919690026559e-08 1.00000000000000004e-10 3.94951154848357123e-03 6.69490067977546698e-03
3.32226752231519662e-08 7.36832541493077700e-11 4.27326354236850017e-03 7.17653110267647051e-03
3.32489919690026568e-08 1.00000000000000004e-10 4.25921833897436024e-03 7.29112795682999859e-03
3.32800000000000133e-09 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279814e-02
