# Generated by tools/models/build_manifest.py - do not edit by hand.
# One row per SPICE definition found in models/spice/.
# restricted=1 means the defining file is marked non-shippable by
# tools/models/license_audit.py, even where its pack is otherwise usable.
# name	kind	device	pack	path	line	restricted
P2600BA70	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	557	0
P2600EA	subckt	subckt	microcap-library	upstream/Littelfuse_SIDACtor.lib	203	0
P2600EA70	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SIDACTOR.LIB	168	0
P2600EA70	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	477	0
P2600EB	subckt	subckt	microcap-library	upstream/Littelfuse_SIDACtor.lib	468	0
P2600EC	subckt	subckt	microcap-library	upstream/Littelfuse_SIDACtor.lib	733	0
P2600Q12AL	subckt	subckt	microcap-library	upstream/Littelfuse_SIDACtor.lib	948	0
P2600SA	subckt	subckt	microcap-library	upstream/Littelfuse_SIDACtor.lib	1180	0
P2600SA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SIDACTOR.LIB	468	0
P2600SA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	777	0
P2600SB	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SIDACTOR.LIB	548	0
P2600SB	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	857	0
P2600SC	subckt	subckt	microcap-library	upstream/Littelfuse_SIDACtor.lib	1669	0
P2600SCMC	subckt	subckt	microcap-library	upstream/Littelfuse_SIDACtor.lib	1421	0
P2702AA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SIDACTOR.LIB	824	0
P2702AA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	1133	0
P2702AB	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SIDACTOR.LIB	952	0
P2702AB	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	1261	0
P2703AA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SIDACTOR.LIB	1212	0
P2703AA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	1521	0
P2703AB	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SIDACTOR.LIB	1476	0
P2703AB	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	1785	0
p2a7v2f1z	subckt	subckt	microcap-library	upstream/On_Semi.lib	200787	1
p2a7v2f1z	subckt	subckt	microcap-library	upstream/on_diode.lib	13460	1
P3000AA61	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SIDACTOR.LIB	688	0
P3000AA61	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	997	0
P3002AA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SIDACTOR.LIB	856	0
P3002AA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	1165	0
P3002AB	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SIDACTOR.LIB	984	0
P3002AB	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	1293	0
p300g	model	diode	microcap-library	upstream/gensemi.lib	1229	1
p300g	model	diode	ngspice-models-ugr	upstream/spice_complete/gensemi.lib	1229	1
P3100BA70	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SIDACTOR.LIB	268	0
P3100BA70	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	577	0
P3100EA	subckt	subckt	microcap-library	upstream/Littelfuse_SIDACtor.lib	219	0
P3100EA70	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SIDACTOR.LIB	188	0
P3100EA70	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	497	0
P3100EB	subckt	subckt	microcap-library	upstream/Littelfuse_SIDACtor.lib	484	0
P3100EC	subckt	subckt	microcap-library	upstream/Littelfuse_SIDACtor.lib	749	0
P3100Q12AL	subckt	subckt	microcap-library	upstream/Littelfuse_SIDACtor.lib	964	0
P3100SA	subckt	subckt	microcap-library	upstream/Littelfuse_SIDACtor.lib	1196	0
P3100SA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SIDACTOR.LIB	488	0
P3100SA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	797	0
P3100SB	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SIDACTOR.LIB	568	0
P3100SB	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	877	0
P3100SC	subckt	subckt	microcap-library	upstream/Littelfuse_SIDACtor.lib	1685	0
P3100SCMC	subckt	subckt	microcap-library	upstream/Littelfuse_SIDACtor.lib	1437	0
P3203AA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SIDACTOR.LIB	1256	0
P3203AA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	1565	0
P3203AB	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SIDACTOR.LIB	1520	0
P3203AB	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	1829	0
P3300AA61	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SIDACTOR.LIB	708	0
P3300AA61	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	1017	0
P3306D	model	diode	diodes-inc	upstream/diodes-spicemodels-all.txt	35808	0
P3306D	model	diode	diodes-inc	upstream/diodes-spicemodels-all.txt	35827	0
P3306D	model	diode	microcap-library	upstream/zetex.lib	890	0
P3306D	model	diode	microcap-library	upstream/zetex.lib	906	0
P3306D	model	diode	microcap-library	upstream/zetex.lib	4830	0
P3306D	model	diode	ngspice-models-ugr	upstream/ZMODELS.LIB	2429	0
P3306D	model	diode	ngspice-models-ugr	upstream/spice_complete/POWMOS2.LIB	4049	0
P3306D	model	diode	ngspice-models-ugr	upstream/spice_complete/zetex.lib	1842	0
P3306D	model	diode	ngspice-models-ugr	upstream/spice_complete/zetex.lib	1870	0
P3306D	model	diode	ngspice-models-ugr	upstream/spice_complete/zetex.lib	5752	0
P3306D	model	diode	ngspice-models-ugr	upstream/spice_complete/zmodels.lib	3765	0
P3306D	model	diode	ngspice-models-ugr	upstream/spice_complete/zmodels.lib	3783	0
P3306M	model	mosfet-p	diodes-inc	upstream/diodes-spicemodels-all.txt	35806	0
P3306M	model	mosfet-p	diodes-inc	upstream/diodes-spicemodels-all.txt	35825	0
P3306M	model	mosfet-p	microcap-library	upstream/zetex.lib	888	0
P3306M	model	mosfet-p	microcap-library	upstream/zetex.lib	904	0
P3306M	model	mosfet-p	microcap-library	upstream/zetex.lib	4827	0
P3306M	model	mosfet-p	ngspice-models-ugr	upstream/ZMODELS.LIB	2426	0
P3306M	model	mosfet-p	ngspice-models-ugr	upstream/spice_complete/POWMOS2.LIB	4046	0
P3306M	model	mosfet-p	ngspice-models-ugr	upstream/spice_complete/zetex.lib	1839	0
P3306M	model	mosfet-p	ngspice-models-ugr	upstream/spice_complete/zetex.lib	1867	0
P3306M	model	mosfet-p	ngspice-models-ugr	upstream/spice_complete/zetex.lib	5749	0
P3306M	model	mosfet-p	ngspice-models-ugr	upstream/spice_complete/zmodels.lib	3763	0
P3306M	model	mosfet-p	ngspice-models-ugr	upstream/spice_complete/zmodels.lib	3781	0
P3403AA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SIDACTOR.LIB	1300	0
P3403AA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	1609	0
P3403AB	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SIDACTOR.LIB	1564	0
P3403AB	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	1873	0
P3500BA70	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SIDACTOR.LIB	288	0
P3500BA70	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	597	0
P3500EA	subckt	subckt	microcap-library	upstream/Littelfuse_SIDACtor.lib	235	0
P3500EA70	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SIDACTOR.LIB	208	0
P3500EA70	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	517	0
P3500EB	subckt	subckt	microcap-library	upstream/Littelfuse_SIDACtor.lib	500	0
P3500EC	subckt	subckt	microcap-library	upstream/Littelfuse_SIDACtor.lib	765	0
P3500Q12AL	subckt	subckt	microcap-library	upstream/Littelfuse_SIDACtor.lib	980	0
P3500SA	subckt	subckt	microcap-library	upstream/Littelfuse_SIDACtor.lib	1212	0
P3500SA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SIDACTOR.LIB	508	0
P3500SA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	817	0
P3500SB	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SIDACTOR.LIB	588	0
P3500SB	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	897	0
P3500SC	subckt	subckt	microcap-library	upstream/Littelfuse_SIDACtor.lib	1701	0
P3500SCMC	subckt	subckt	microcap-library	upstream/Littelfuse_SIDACtor.lib	1453	0
P4	model	bjt-pnp	microcap-library	upstream/burrbn.lib	2958	0
P4	model	bjt-pnp	ngspice-models-ugr	upstream/spice_complete/BB2.LIB	120	0
P4	model	bjt-pnp	ngspice-models-ugr	upstream/spice_complete/BBOPA.LIB	2884	0
P4	model	bjt-pnp	ngspice-models-ugr	upstream/spice_complete/burr-brn.lib	12240	0
P4	model	bjt-pnp	ngspice-models-ugr	upstream/spice_complete/burrbn.lib	2958	0
P4424AD	model	diode	diodes-inc	upstream/diodes-spicemodels-all.txt	35932	0
P4424AD	model	diode	diodes-inc	upstream/diodes-spicemodels-all.txt	35964	0
P4424AD	model	diode	diodes-inc	upstream/diodes-spicemodels-all.txt	36001	0
P4424AD	model	diode	microcap-library	upstream/zetex.lib	937	0
P4424AD	model	diode	microcap-library	upstream/zetex.lib	970	0
P4424AD	model	diode	microcap-library	upstream/zetex.lib	7451	0
P4424AD	model	diode	microcap-library	upstream/zetex.lib	13757	0
P4424AD	model	diode	ngspice-models-ugr	upstream/ZMODELS.LIB	2443	0
P4424AD	model	diode	ngspice-models-ugr	upstream/spice_complete/zetex.lib	1896	0
P4424AD	model	diode	ngspice-models-ugr	upstream/spice_complete/zetex.lib	1922	0
P4424AD	model	diode	ngspice-models-ugr	upstream/spice_complete/zmodels.lib	4468	0
P4424AD	model	diode	ngspice-models-ugr	upstream/spice_complete/zmodels.lib	4501	0
P4424AD	model	diode	ngspice-models-ugr	upstream/spice_complete/zmodels.lib	4534	0
P4424AM	model	mosfet-p	diodes-inc	upstream/diodes-spicemodels-all.txt	35930	0
P4424AM	model	mosfet-p	diodes-inc	upstream/diodes-spicemodels-all.txt	35962	0
P4424AM	model	mosfet-p	diodes-inc	upstream/diodes-spicemodels-all.txt	35999	0
P4424AM	model	mosfet-p	microcap-library	upstream/zetex.lib	935	0
P4424AM	model	mosfet-p	microcap-library	upstream/zetex.lib	968	0
P4424AM	model	mosfet-p	microcap-library	upstream/zetex.lib	7449	0
P4424AM	model	mosfet-p	microcap-library	upstream/zetex.lib	13755	0
P4424AM	model	mosfet-p	ngspice-models-ugr	upstream/ZMODELS.LIB	2441	0
P4424AM	model	mosfet-p	ngspice-models-ugr	upstream/spice_complete/zetex.lib	1894	0
P4424AM	model	mosfet-p	ngspice-models-ugr	upstream/spice_complete/zetex.lib	1920	0
P4424AM	model	mosfet-p	ngspice-models-ugr	upstream/spice_complete/zmodels.lib	4466	0
P4424AM	model	mosfet-p	ngspice-models-ugr	upstream/spice_complete/zmodels.lib	4499	0
P4424AM	model	mosfet-p	ngspice-models-ugr	upstream/spice_complete/zmodels.lib	4532	0
P4424AMS	model	mosfet-p	diodes-inc	upstream/diodes-spicemodels-all.txt	35931	0
P4424AMS	model	mosfet-p	diodes-inc	upstream/diodes-spicemodels-all.txt	35963	0
P4424AMS	model	mosfet-p	diodes-inc	upstream/diodes-spicemodels-all.txt	36000	0
P4424AMS	model	mosfet-p	microcap-library	upstream/zetex.lib	936	0
P4424AMS	model	mosfet-p	microcap-library	upstream/zetex.lib	969	0
P4424AMS	model	mosfet-p	microcap-library	upstream/zetex.lib	7450	0
P4424AMS	model	mosfet-p	microcap-library	upstream/zetex.lib	13756	0
P4424AMS	model	mosfet-p	ngspice-models-ugr	upstream/spice_complete/zmodels.lib	4467	0
P4424AMS	model	mosfet-p	ngspice-models-ugr	upstream/spice_complete/zmodels.lib	4500	0
P4424AMS	model	mosfet-p	ngspice-models-ugr	upstream/spice_complete/zmodels.lib	4533	0
P450_AM	subckt	subckt	microcap-library	upstream/apex.lib	5016	1
P450BMP111	subckt	subckt	microcap-library	upstream/apex.lib	6907	1
P450MP108	subckt	subckt	microcap-library	upstream/apex.lib	6748	1
P4802AB	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SIDACTOR.LIB	1016	0
P4802AB	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	1325	0
p4ka15	subckt	subckt	microcap-library	upstream/vishaydiode.lib	2871	1
p4ka15	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/GenSemiTVS1.lib	71	1
p4ke10ca	subckt	subckt	microcap-library	upstream/vishaydiode.lib	8317	1
P4KE12A	subckt	subckt	microcap-library	upstream/Littelfuse_TVS.lib	2053	0
P4KE12CA	subckt	subckt	microcap-library	upstream/Littelfuse_TVS.lib	2065	0
p4ke300a	subckt	subckt	microcap-library	upstream/vishaydiode.lib	2915	1
p4ke440a	subckt	subckt	microcap-library	upstream/vishaydiode.lib	2938	1
p4ke440a	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/GenSemiTVS2.lib	510	1
p4sma36ca	subckt	subckt	microcap-library	upstream/vishaydiode.lib	2981	1
P6002AB	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SIDACTOR.LIB	1048	0
P6002AB	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/demsidac.lib	1357	0
p600g	model	diode	microcap-library	upstream/gensemi.lib	1248	1
p600g	model	diode	ngspice-models-ugr	upstream/spice_complete/gensemi.lib	1248	1
P6A13	subckt	subckt	diodes-inc	upstream/diodes-spicemodels-all.txt	37911	0
P6A13	subckt	subckt	diodes-inc	upstream/diodes-spicemodels-all.txt	37970	0
P6A13	subckt	subckt	microcap-library	upstream/DiodesInc_FET.lib	5236	0
P6A13	subckt	subckt	microcap-library	upstream/DiodesInc_FET.lib	5295	0
P6ISA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SOCKETS.LIB	545	0
P6ISAL	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SOCKETS.LIB	590	0
P6ISB	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SOCKETS.LIB	556	0
P6ISBL	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SOCKETS.LIB	598	0
P6ISC	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SOCKETS.LIB	567	0
P6ISCL	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SOCKETS.LIB	606	0
P6ISM	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SOCKETS.LIB	534	0
P6ISML	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/SOCKETS.LIB	582	0
p6ka24	subckt	subckt	microcap-library	upstream/vishaydiode.lib	8360	1
p6ka24	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/GenSemiTVS1.lib	15	1
p6ke10	subckt	subckt	microcap-library	upstream/vishaydiode.lib	8392	1
p6ke10	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/GenSemiTVS2.lib	560	1
P6KE100A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2092	0
P6KE100CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2100	0
p6ke10a	subckt	subckt	microcap-library	upstream/vishaydiode.lib	8427	1
p6ke10a	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/GenSemiTVS2.lib	597	1
P6KE10A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	1852	0
P6KE10CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	1860	0
P6KE120A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2108	0
P6KE120CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2116	0
P6KE12A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	1868	0
P6KE12CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	1876	0
P6KE150A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2123	0
P6KE150CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2131	0
P6KE15A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	1884	0
P6KE15CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	1892	0
P6KE180A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2138	0
P6KE180CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2146	0
P6KE18A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	1900	0
P6KE18CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	1908	0
P6KE200A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2153	0
P6KE200CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2161	0
P6KE220A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2168	0
P6KE220CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2176	0
P6KE22A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	1916	0
P6KE22CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	1924	0
P6KE24A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	1932	0
P6KE24CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	1940	0
P6KE250A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2183	0
P6KE250CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2191	0
P6KE27A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	1948	0
P6KE27CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	1956	0
P6KE300A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2198	0
P6KE300CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2206	0
P6KE30A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	1964	0
P6KE30CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	1972	0
P6KE33A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	1980	0
P6KE33CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	1988	0
P6KE350A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2213	0
P6KE350CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2221	0
P6KE36A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	1996	0
P6KE36CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2004	0
P6KE39A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2012	0
P6KE39CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2020	0
P6KE400A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2228	0
P6KE400CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2236	0
p6ke440a	subckt	subckt	microcap-library	upstream/vishaydiode.lib	3011	1
p6ke440a	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/GenSemiTVS2.lib	620	1
P6KE440A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/TRANSIL.LIB	161	0
P6KE440A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2243	0
P6KE440CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/TRANSIL.LIB	170	0
P6KE440CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2251	0
P6KE47A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2028	0
P6KE47CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2036	0
P6KE56A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2044	0
P6KE56CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2052	0
P6KE68A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2060	0
P6KE68CA	subckt	subckt	microcap-library	upstream/cs.lib	28932	0
P6KE68CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2068	0
p6ke6_8arlg	subckt	subckt	microcap-library	upstream/on_diode.lib	13622	1
P6KE6V8A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	1820	0
P6KE6V8CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	1828	0
p6ke75arlg	subckt	subckt	microcap-library	upstream/On_Semi.lib	218167	1
p6ke7_5arlg	subckt	subckt	microcap-library	upstream/On_Semi.lib	218138	1
P6KE7V5A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	1836	0
P6KE7V5CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	1844	0
P6KE82A	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2076	0
P6KE82CA	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/transil_ST.lib	2084	0
p6ke8v2	subckt	subckt	microcap-library	upstream/vishaydiode.lib	8462	1
p6ke8v2	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/GenSemiTVS2.lib	670	1
p6ke8v2a	subckt	subckt	microcap-library	upstream/vishaydiode.lib	8497	1
p6ke8v2a	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/GenSemiTVS2.lib	707	1
p6ke9v1	subckt	subckt	microcap-library	upstream/vishaydiode.lib	8532	1
p6ke9v1	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/GenSemiTVS2.lib	744	1
p6ke9v1a	subckt	subckt	microcap-library	upstream/vishaydiode.lib	8567	1
p6ke9v1a	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/GenSemiTVS2.lib	781	1
p6smb100at3g	subckt	subckt	microcap-library	upstream/On_Semi.lib	218196	1
p6smb11cat3g	subckt	subckt	microcap-library	upstream/On_Semi.lib	218225	1
p6smb11tvs	subckt	subckt	microcap-library	upstream/On_Semi.lib	218230	1
p6smb13at3	subckt	subckt	microcap-library	upstream/m_zener.lib	696	1
p6smb13at3	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/m_zener.lib	696	1
p6smb15at3g	subckt	subckt	microcap-library	upstream/on_diode.lib	13658	1
p6smb18at3	subckt	subckt	microcap-library	upstream/m_zener.lib	731	1
p6smb18at3	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/m_zener.lib	731	1
p6smb20at3	subckt	subckt	microcap-library	upstream/m_zener.lib	766	1
p6smb20at3	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/m_zener.lib	766	1
p6smb22at3	subckt	subckt	microcap-library	upstream/on_diode.lib	13694	1
p6smb22cat3g	subckt	subckt	microcap-library	upstream/on_diode.lib	13730	1
p6smb22cat3g_tvs	subckt	subckt	microcap-library	upstream/on_diode.lib	13735	1
p6smb24a	subckt	subckt	microcap-library	upstream/vishaydiode.lib	8598	1
p6smb24at3g	subckt	subckt	microcap-library	upstream/on_diode.lib	13771	1
p6smb24at3g_single	subckt	subckt	microcap-library	upstream/On_Semi.lib	218272	1
p6smb24at3g_single	subckt	subckt	microcap-library	upstream/on_diode.lib	13812	1
p6smb24ca	subckt	subckt	microcap-library	upstream/vishaydiode.lib	8628	1
p6smb24cat3g	subckt	subckt	microcap-library	upstream/On_Semi.lib	218267	1
p6smb24cat3g	subckt	subckt	microcap-library	upstream/on_diode.lib	13807	1
p6smb33a	subckt	subckt	microcap-library	upstream/vishaydiode.lib	3055	1
p6smb33at3	subckt	subckt	microcap-library	upstream/on_diode.lib	9531	1
p6smb36a	subckt	subckt	microcap-library	upstream/vishaydiode.lib	3086	1
p6smb43cat3	subckt	subckt	microcap-library	upstream/On_Semi.lib	218303	1
p6smb43cat3	subckt	subckt	microcap-library	upstream/on_diode.lib	10137	1
p6smb51cat3g	subckt	subckt	microcap-library	upstream/On_Semi.lib	218337	1
p6smb51tvs	subckt	subckt	microcap-library	upstream/On_Semi.lib	218342	1
p6smb62at3g	subckt	subckt	microcap-library	upstream/on_diode.lib	13848	1
p6smb68at3	subckt	subckt	microcap-library	upstream/on_diode.lib	10445	1
p6smb6_8at3	subckt	subckt	microcap-library	upstream/On_Semi.lib	218373	1
p6smb6_8at3	subckt	subckt	microcap-library	upstream/m_zener.lib	661	1
p6smb6_8at3	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/m_zener.lib	661	1
p8b120kd-e	model	diode	microcap-library	upstream/irf.lib	43253	1
P_LT	model	mosfet-p	microcap-library	upstream/linear.lib	32764	0
PA	model	bjt-pnp	microcap-library	upstream/analog.lib	24352	0
PA	model	bjt-pnp	microcap-library	upstream/analog.lib	24460	0
PA	model	bjt-pnp	microcap-library	upstream/analog.lib	24568	0
PA	model	bjt-pnp	microcap-library	upstream/analog.lib	24677	0
PA	model	bjt-pnp	ngspice-models-ugr	upstream/spice_complete/AD6.LIB	3829	0
PA	model	bjt-pnp	ngspice-models-ugr	upstream/spice_complete/AD6.LIB	3953	0
PA	model	bjt-pnp	ngspice-models-ugr	upstream/spice_complete/AD6.LIB	4077	0
PA	model	bjt-pnp	ngspice-models-ugr	upstream/spice_complete/AD6.LIB	4203	0
PA	model	bjt-pnp	ngspice-models-ugr	upstream/spice_complete/analog.lib	24405	0
PA	model	bjt-pnp	ngspice-models-ugr	upstream/spice_complete/analog.lib	24526	0
PA	model	bjt-pnp	ngspice-models-ugr	upstream/spice_complete/analog.lib	24647	0
PA	model	bjt-pnp	ngspice-models-ugr	upstream/spice_complete/analog.lib	24770	0
PA	model	bjt-pnp	ngspice-models-ugr	upstream/spice_complete/anlg_dev.lib	28500	0
PA	model	bjt-pnp	ngspice-models-ugr	upstream/spice_complete/anlg_dev.lib	28622	0
PA	model	bjt-pnp	ngspice-models-ugr	upstream/spice_complete/anlg_dev.lib	28744	0
PA	model	bjt-pnp	ngspice-models-ugr	upstream/spice_complete/anlg_dev.lib	28868	0
PA01_AM	subckt	subckt	microcap-library	upstream/apex.lib	199	1
PA01_AM	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/apex.lib	87	0
PA02_AM	subckt	subckt	microcap-library	upstream/apex.lib	268	1
PA02_AM	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/apex.lib	151	0
PA03_AM	subckt	subckt	microcap-library	upstream/apex.lib	338	1
PA03_AM	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/apex.lib	219	0
PA04_AM	subckt	subckt	microcap-library	upstream/apex.lib	405	1
PA04_AM	subckt	subckt	ngspice-models-ugr	upstream/spice_complete/apex.lib	283	0
